"id"	"label"	"ontology"	"uri"	"description"
"urn:miriam:icd:Z46.4"	"Fitting and adjustment of orthodontic device"	"ICD-10"	"http://identifiers.org/icd/Z464"	
"urn:miriam:icd:Z46.5"	"Fitting and adjustment of ileostomy and other intestinal appliances"	"ICD-10"	"http://identifiers.org/icd/Z465"	
"urn:miriam:icd:Z46.6"	"Fitting and adjustment of urinary device"	"ICD-10"	"http://identifiers.org/icd/Z466"	
"urn:miriam:icd:Z46.7"	"Fitting and adjustment of orthopaedic device"	"ICD-10"	"http://identifiers.org/icd/Z467"	
"urn:miriam:icd:Z46.8"	"Fitting and adjustment of other specified devices"	"ICD-10"	"http://identifiers.org/icd/Z468"	
"urn:miriam:icd:Z46.9"	"Fitting and adjustment of unspecified device"	"ICD-10"	"http://identifiers.org/icd/Z469"	
"urn:miriam:icd:Z47"	"Other orthopaedic follow-up care"	"ICD-10"	"http://identifiers.org/icd/Z47"	
"urn:miriam:icd:Z47.0"	"Follow-up care involving removal of fracture plate and other internal fixation device"	"ICD-10"	"http://identifiers.org/icd/Z470"	
"urn:miriam:icd:Z47.8"	"Other specified orthopaedic follow-up care"	"ICD-10"	"http://identifiers.org/icd/Z478"	
"urn:miriam:icd:Z47.9"	"Orthopaedic follow-up care, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z479"	
"urn:miriam:icd:Z48"	"Other surgical follow-up care"	"ICD-10"	"http://identifiers.org/icd/Z48"	
"urn:miriam:icd:Z48.0"	"Attention to surgical dressings and sutures"	"ICD-10"	"http://identifiers.org/icd/Z480"	
"urn:miriam:icd:Z48.8"	"Other specified surgical follow-up care"	"ICD-10"	"http://identifiers.org/icd/Z488"	
"urn:miriam:icd:Z48.9"	"Surgical follow-up care, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z489"	
"urn:miriam:icd:Z49"	"Care involving dialysis"	"ICD-10"	"http://identifiers.org/icd/Z49"	
"urn:miriam:icd:Z49.0"	"Preparatory care for dialysis"	"ICD-10"	"http://identifiers.org/icd/Z490"	
"urn:miriam:icd:Z49.1"	"Extracorporeal dialysis"	"ICD-10"	"http://identifiers.org/icd/Z491"	
"urn:miriam:icd:Z49.2"	"Other dialysis"	"ICD-10"	"http://identifiers.org/icd/Z492"	
"urn:miriam:icd:Z50"	"Care involving use of rehabilitation procedures"	"ICD-10"	"http://identifiers.org/icd/Z50"	
"urn:miriam:icd:Z50.0"	"Cardiac rehabilitation"	"ICD-10"	"http://identifiers.org/icd/Z500"	
"urn:miriam:icd:Z50.1"	"Other physical therapy"	"ICD-10"	"http://identifiers.org/icd/Z501"	
"urn:miriam:icd:Z50.2"	"Alcohol rehabilitation"	"ICD-10"	"http://identifiers.org/icd/Z502"	
"urn:miriam:icd:Z50.3"	"Drug rehabilitation"	"ICD-10"	"http://identifiers.org/icd/Z503"	
"urn:miriam:icd:Z50.4"	"Psychotherapy, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z504"	
"urn:miriam:icd:Z50.5"	"Speech therapy"	"ICD-10"	"http://identifiers.org/icd/Z505"	
"urn:miriam:icd:Z50.6"	"Orthoptic training"	"ICD-10"	"http://identifiers.org/icd/Z506"	
"urn:miriam:icd:Z50.7"	"Occupational therapy and vocational rehabilitation, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z507"	
"urn:miriam:icd:Z50.8"	"Care involving use of other rehabilitation procedures"	"ICD-10"	"http://identifiers.org/icd/Z508"	
"urn:miriam:icd:Z50.9"	"Care involving use of rehabilitation procedure, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z509"	
"urn:miriam:icd:Z51"	"Other medical care"	"ICD-10"	"http://identifiers.org/icd/Z51"	
"urn:miriam:icd:Z51.0"	"Radiotherapy session"	"ICD-10"	"http://identifiers.org/icd/Z510"	
"urn:miriam:icd:Z51.1"	"Chemotherapy session for neoplasm"	"ICD-10"	"http://identifiers.org/icd/Z511"	
"urn:miriam:icd:Z51.2"	"Other chemotherapy"	"ICD-10"	"http://identifiers.org/icd/Z512"	
"urn:miriam:icd:Z51.3"	"Blood transfusion (without reported diagnosis)"	"ICD-10"	"http://identifiers.org/icd/Z513"	
"urn:miriam:icd:Z51.4"	"Preparatory care for subsequent treatment, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z514"	
"urn:miriam:icd:Z51.5"	"Palliative care"	"ICD-10"	"http://identifiers.org/icd/Z515"	
"urn:miriam:icd:Z51.6"	"Desensitization to allergens"	"ICD-10"	"http://identifiers.org/icd/Z516"	
"urn:miriam:icd:Z51.8"	"Other specified medical care"	"ICD-10"	"http://identifiers.org/icd/Z518"	
"urn:miriam:icd:Z51.9"	"Medical care, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z519"	
"urn:miriam:icd:Z52"	"Donors of organs and tissues"	"ICD-10"	"http://identifiers.org/icd/Z52"	
"urn:miriam:icd:Z52.0"	"Blood donor"	"ICD-10"	"http://identifiers.org/icd/Z520"	
"urn:miriam:icd:Z52.1"	"Skin donor"	"ICD-10"	"http://identifiers.org/icd/Z521"	
"urn:miriam:icd:Z52.2"	"Bone donor"	"ICD-10"	"http://identifiers.org/icd/Z522"	
"urn:miriam:icd:Z52.3"	"Bone marrow donor"	"ICD-10"	"http://identifiers.org/icd/Z523"	
"urn:miriam:icd:Z52.4"	"Kidney donor"	"ICD-10"	"http://identifiers.org/icd/Z524"	
"urn:miriam:icd:Z52.5"	"Cornea donor"	"ICD-10"	"http://identifiers.org/icd/Z525"	
"urn:miriam:icd:Z52.6"	"Liver donor"	"ICD-10"	"http://identifiers.org/icd/Z526"	
"urn:miriam:icd:Z52.7"	"Heart donor"	"ICD-10"	"http://identifiers.org/icd/Z527"	
"urn:miriam:icd:Z52.8"	"Donor of other organs and tissues"	"ICD-10"	"http://identifiers.org/icd/Z528"	
"urn:miriam:icd:Z52.9"	"Donor of unspecified organ or tissue"	"ICD-10"	"http://identifiers.org/icd/Z529"	
"urn:miriam:icd:Z53"	"Persons encountering health services for specific procedures, not carried out"	"ICD-10"	"http://identifiers.org/icd/Z53"	
"urn:miriam:icd:Z53.0"	"Procedure not carried out because of contraindication"	"ICD-10"	"http://identifiers.org/icd/Z530"	
"urn:miriam:icd:Z53.1"	"Procedure not carried out because of patient's decision for reasons of belief and group pressure"	"ICD-10"	"http://identifiers.org/icd/Z531"	
"urn:miriam:icd:Z53.2"	"Procedure not carried out because of patient's decision for other and unspecified reasons"	"ICD-10"	"http://identifiers.org/icd/Z532"	
"urn:miriam:icd:Z53.8"	"Procedure not carried out for other reasons"	"ICD-10"	"http://identifiers.org/icd/Z538"	
"urn:miriam:icd:Z53.9"	"Procedure not carried out, unspecified reason"	"ICD-10"	"http://identifiers.org/icd/Z539"	
"urn:miriam:icd:Z54"	"Convalescence"	"ICD-10"	"http://identifiers.org/icd/Z54"	
"urn:miriam:icd:Z54.0"	"Convalescence following surgery"	"ICD-10"	"http://identifiers.org/icd/Z540"	
"urn:miriam:icd:Z54.1"	"Convalescence following radiotherapy"	"ICD-10"	"http://identifiers.org/icd/Z541"	
"urn:miriam:icd:Z54.2"	"Convalescence following chemotherapy"	"ICD-10"	"http://identifiers.org/icd/Z542"	
"urn:miriam:icd:Z54.3"	"Convalescence following psychotherapy"	"ICD-10"	"http://identifiers.org/icd/Z543"	
"urn:miriam:icd:Z54.4"	"Convalescence following treatment of fracture"	"ICD-10"	"http://identifiers.org/icd/Z544"	
"urn:miriam:icd:Z54.7"	"Convalescence following combined treatment"	"ICD-10"	"http://identifiers.org/icd/Z547"	
"urn:miriam:icd:Z54.8"	"Convalescence following other treatment"	"ICD-10"	"http://identifiers.org/icd/Z548"	
"urn:miriam:icd:Z54.9"	"Convalescence following unspecified treatment"	"ICD-10"	"http://identifiers.org/icd/Z549"	
"urn:miriam:icd:Z55"	"Problems related to education and literacy"	"ICD-10"	"http://identifiers.org/icd/Z55"	
"urn:miriam:icd:Z55.0"	"Illiteracy and low-level literacy"	"ICD-10"	"http://identifiers.org/icd/Z550"	
"urn:miriam:icd:Z55.1"	"Schooling unavailable and unattainable"	"ICD-10"	"http://identifiers.org/icd/Z551"	
"urn:miriam:icd:Z55.2"	"Failed examinations"	"ICD-10"	"http://identifiers.org/icd/Z552"	
"urn:miriam:icd:Z55.3"	"Underachievement in school"	"ICD-10"	"http://identifiers.org/icd/Z553"	
"urn:miriam:icd:Z55.4"	"Educational maladjustment and discord with teachers and classmates"	"ICD-10"	"http://identifiers.org/icd/Z554"	
"urn:miriam:icd:Z55.8"	"Other problems related to education and literacy"	"ICD-10"	"http://identifiers.org/icd/Z558"	
"urn:miriam:icd:Z55.9"	"Problem related to education and literacy, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z559"	
"urn:miriam:icd:Z56"	"Problems related to employment and unemployment"	"ICD-10"	"http://identifiers.org/icd/Z56"	
"urn:miriam:icd:Z56.0"	"Unemployment, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z560"	
"urn:miriam:icd:Z56.1"	"Change of job"	"ICD-10"	"http://identifiers.org/icd/Z561"	
"urn:miriam:icd:Z56.2"	"Threat of job loss"	"ICD-10"	"http://identifiers.org/icd/Z562"	
"urn:miriam:icd:Z56.3"	"Stressful work schedule"	"ICD-10"	"http://identifiers.org/icd/Z563"	
"urn:miriam:icd:Z56.4"	"Discord with boss and workmates"	"ICD-10"	"http://identifiers.org/icd/Z564"	
"urn:miriam:icd:Z56.5"	"Uncongenial work"	"ICD-10"	"http://identifiers.org/icd/Z565"	
"urn:miriam:icd:Z56.6"	"Other physical and mental strain related to work"	"ICD-10"	"http://identifiers.org/icd/Z566"	
"urn:miriam:icd:Z56.7"	"Other and unspecified problems related to employment"	"ICD-10"	"http://identifiers.org/icd/Z567"	
"urn:miriam:icd:Z57"	"Occupational exposure to risk-factors"	"ICD-10"	"http://identifiers.org/icd/Z57"	
"urn:miriam:icd:Z57.0"	"Occupational exposure to noise"	"ICD-10"	"http://identifiers.org/icd/Z570"	
"urn:miriam:icd:Z57.1"	"Occupational exposure to radiation"	"ICD-10"	"http://identifiers.org/icd/Z571"	
"urn:miriam:icd:Z57.2"	"Occupational exposure to dust"	"ICD-10"	"http://identifiers.org/icd/Z572"	
"urn:miriam:icd:Z57.3"	"Occupational exposure to other air contaminants"	"ICD-10"	"http://identifiers.org/icd/Z573"	
"urn:miriam:icd:Z57.4"	"Occupational exposure to toxic agents in agriculture"	"ICD-10"	"http://identifiers.org/icd/Z574"	
"urn:miriam:icd:Z57.5"	"Occupational exposure to toxic agents in other industries"	"ICD-10"	"http://identifiers.org/icd/Z575"	
"urn:miriam:icd:Z57.6"	"Occupational exposure to extreme temperature"	"ICD-10"	"http://identifiers.org/icd/Z576"	
"urn:miriam:icd:Z57.7"	"Occupational exposure to vibration"	"ICD-10"	"http://identifiers.org/icd/Z577"	
"urn:miriam:icd:Z57.8"	"Occupational exposure to other risk-factors"	"ICD-10"	"http://identifiers.org/icd/Z578"	
"urn:miriam:icd:Z57.9"	"Occupational exposure to unspecified risk-factor"	"ICD-10"	"http://identifiers.org/icd/Z579"	
"urn:miriam:icd:Z58"	"Problems related to physical environment"	"ICD-10"	"http://identifiers.org/icd/Z58"	
"urn:miriam:icd:Z58.0"	"Exposure to noise"	"ICD-10"	"http://identifiers.org/icd/Z580"	
"urn:miriam:icd:Z58.1"	"Exposure to air pollution"	"ICD-10"	"http://identifiers.org/icd/Z581"	
"urn:miriam:icd:Z58.2"	"Exposure to water pollution"	"ICD-10"	"http://identifiers.org/icd/Z582"	
"urn:miriam:icd:Z58.3"	"Exposure to soil pollution"	"ICD-10"	"http://identifiers.org/icd/Z583"	
"urn:miriam:icd:Z58.4"	"Exposure to radiation"	"ICD-10"	"http://identifiers.org/icd/Z584"	
"urn:miriam:icd:Z58.5"	"Exposure to other pollution"	"ICD-10"	"http://identifiers.org/icd/Z585"	
"urn:miriam:icd:Z58.6"	"Inadequate drinking-water supply"	"ICD-10"	"http://identifiers.org/icd/Z586"	
"urn:miriam:icd:Z58.7"	"Exposure to tobacco smoke"	"ICD-10"	"http://identifiers.org/icd/Z587"	
"urn:miriam:icd:Z58.8"	"Other problems related to physical environment"	"ICD-10"	"http://identifiers.org/icd/Z588"	
"urn:miriam:icd:Z58.9"	"Problem related to physical environment, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z589"	
"urn:miriam:icd:Z59"	"Problems related to housing and economic circumstances"	"ICD-10"	"http://identifiers.org/icd/Z59"	
"urn:miriam:icd:Z59.0"	"Homelessness"	"ICD-10"	"http://identifiers.org/icd/Z590"	
"urn:miriam:icd:Z59.1"	"Inadequate housing"	"ICD-10"	"http://identifiers.org/icd/Z591"	
"urn:miriam:icd:Z59.2"	"Discord with neighbours, lodgers and landlord"	"ICD-10"	"http://identifiers.org/icd/Z592"	
"urn:miriam:icd:Z59.3"	"Problems related to living in residential institution"	"ICD-10"	"http://identifiers.org/icd/Z593"	
"urn:miriam:icd:Z59.4"	"Lack of adequate food"	"ICD-10"	"http://identifiers.org/icd/Z594"	
"urn:miriam:icd:Z59.5"	"Extreme poverty"	"ICD-10"	"http://identifiers.org/icd/Z595"	
"urn:miriam:icd:Z59.6"	"Low income"	"ICD-10"	"http://identifiers.org/icd/Z596"	
"urn:miriam:icd:Z59.7"	"Insufficient social insurance and welfare support"	"ICD-10"	"http://identifiers.org/icd/Z597"	
"urn:miriam:icd:Z59.8"	"Other problems related to housing and economic circumstances"	"ICD-10"	"http://identifiers.org/icd/Z598"	
"urn:miriam:icd:Z59.9"	"Problem related to housing and economic circumstances, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z599"	
"urn:miriam:icd:Z60"	"Problems related to social environment"	"ICD-10"	"http://identifiers.org/icd/Z60"	
"urn:miriam:icd:Z60.0"	"Problems of adjustment to life-cycle transitions"	"ICD-10"	"http://identifiers.org/icd/Z600"	
"urn:miriam:icd:Z60.1"	"Atypical parenting situation"	"ICD-10"	"http://identifiers.org/icd/Z601"	
"urn:miriam:icd:Z60.2"	"Living alone"	"ICD-10"	"http://identifiers.org/icd/Z602"	
"urn:miriam:icd:Z60.3"	"Acculturation difficulty"	"ICD-10"	"http://identifiers.org/icd/Z603"	
"urn:miriam:icd:Z60.4"	"Social exclusion and rejection"	"ICD-10"	"http://identifiers.org/icd/Z604"	
"urn:miriam:icd:Z60.5"	"Target of perceived adverse discrimination and persecution"	"ICD-10"	"http://identifiers.org/icd/Z605"	
"urn:miriam:icd:Z60.8"	"Other problems related to social environment"	"ICD-10"	"http://identifiers.org/icd/Z608"	
"urn:miriam:icd:Z60.9"	"Problem related to social environment, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z609"	
"urn:miriam:icd:Z61"	"Problems related to negative life events in childhood"	"ICD-10"	"http://identifiers.org/icd/Z61"	
"urn:miriam:icd:Z61.0"	"Loss of love relationship in childhood"	"ICD-10"	"http://identifiers.org/icd/Z610"	
"urn:miriam:icd:Z61.1"	"Removal from home in childhood"	"ICD-10"	"http://identifiers.org/icd/Z611"	
"urn:miriam:icd:Z61.2"	"Altered pattern of family relationships in childhood"	"ICD-10"	"http://identifiers.org/icd/Z612"	
"urn:miriam:icd:Z61.3"	"Events resulting in loss of self-esteem in childhood"	"ICD-10"	"http://identifiers.org/icd/Z613"	
"urn:miriam:icd:Z61.4"	"Problems related to alleged sexual abuse of child by person within primary support group"	"ICD-10"	"http://identifiers.org/icd/Z614"	
"urn:miriam:icd:Z61.5"	"Problems related to alleged sexual abuse of child by person outside primary support group"	"ICD-10"	"http://identifiers.org/icd/Z615"	
"urn:miriam:icd:Z61.6"	"Problems related to alleged physical abuse of child"	"ICD-10"	"http://identifiers.org/icd/Z616"	
"urn:miriam:icd:Z61.7"	"Personal frightening experience in childhood"	"ICD-10"	"http://identifiers.org/icd/Z617"	
"urn:miriam:icd:Z61.8"	"Other negative life events in childhood"	"ICD-10"	"http://identifiers.org/icd/Z618"	
"urn:miriam:icd:Z61.9"	"Negative life event in childhood, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z619"	
"urn:miriam:icd:Z62"	"Other problems related to upbringing"	"ICD-10"	"http://identifiers.org/icd/Z62"	
"urn:miriam:icd:Z62.0"	"Inadequate parental supervision and control"	"ICD-10"	"http://identifiers.org/icd/Z620"	
"urn:miriam:icd:Z62.1"	"Parental overprotection"	"ICD-10"	"http://identifiers.org/icd/Z621"	
"urn:miriam:icd:Z62.2"	"Institutional upbringing"	"ICD-10"	"http://identifiers.org/icd/Z622"	
"urn:miriam:icd:Z62.3"	"Hostility towards and scapegoating of child"	"ICD-10"	"http://identifiers.org/icd/Z623"	
"urn:miriam:icd:Z62.4"	"Emotional neglect of child"	"ICD-10"	"http://identifiers.org/icd/Z624"	
"urn:miriam:icd:Z62.5"	"Other problems related to neglect in upbringing"	"ICD-10"	"http://identifiers.org/icd/Z625"	
"urn:miriam:icd:Z62.6"	"Inappropriate parental pressure and other abnormal qualities of upbringing"	"ICD-10"	"http://identifiers.org/icd/Z626"	
"urn:miriam:icd:Z62.8"	"Other specified problems related to upbringing"	"ICD-10"	"http://identifiers.org/icd/Z628"	
"urn:miriam:icd:Z62.9"	"Problem related to upbringing, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z629"	
"urn:miriam:icd:Z63"	"Other problems related to primary support group, including family circumstances"	"ICD-10"	"http://identifiers.org/icd/Z63"	
"urn:miriam:icd:Z63.0"	"Problems in relationship with spouse or partner"	"ICD-10"	"http://identifiers.org/icd/Z630"	
"urn:miriam:icd:Z63.1"	"Problems in relationship with parents and in-laws"	"ICD-10"	"http://identifiers.org/icd/Z631"	
"urn:miriam:icd:Z63.2"	"Inadequate family support"	"ICD-10"	"http://identifiers.org/icd/Z632"	
"urn:miriam:icd:Z63.3"	"Absence of family member"	"ICD-10"	"http://identifiers.org/icd/Z633"	
"urn:miriam:icd:Z63.4"	"Disappearance and death of family member"	"ICD-10"	"http://identifiers.org/icd/Z634"	
"urn:miriam:icd:Z63.5"	"Disruption of family by separation and divorce"	"ICD-10"	"http://identifiers.org/icd/Z635"	
"urn:miriam:icd:Z63.6"	"Dependent relative needing care at home"	"ICD-10"	"http://identifiers.org/icd/Z636"	
"urn:miriam:icd:Z63.7"	"Other stressful life events affecting family and household"	"ICD-10"	"http://identifiers.org/icd/Z637"	
"urn:miriam:icd:Z63.8"	"Other specified problems related to primary support group"	"ICD-10"	"http://identifiers.org/icd/Z638"	
"urn:miriam:icd:Z63.9"	"Problem related to primary support group, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z639"	
"urn:miriam:icd:Z64"	"Problems related to certain psychosocial circumstances"	"ICD-10"	"http://identifiers.org/icd/Z64"	
"urn:miriam:icd:Z64.0"	"Problems related to unwanted pregnancy"	"ICD-10"	"http://identifiers.org/icd/Z640"	
"urn:miriam:icd:Z64.1"	"Problems related to multiparity"	"ICD-10"	"http://identifiers.org/icd/Z641"	
"urn:miriam:icd:Z64.2"	"Seeking and accepting physical, nutritional and chemical interventions known to be hazardous and harmful"	"ICD-10"	"http://identifiers.org/icd/Z642"	
"urn:miriam:icd:Z64.3"	"Seeking and accepting behavioural and psychological interventions known to be hazardous and harmful"	"ICD-10"	"http://identifiers.org/icd/Z643"	
"urn:miriam:icd:Z64.4"	"Discord with counsellors"	"ICD-10"	"http://identifiers.org/icd/Z644"	
"urn:miriam:icd:Z65"	"Problems related to other psychosocial circumstances"	"ICD-10"	"http://identifiers.org/icd/Z65"	
"urn:miriam:icd:Z65.0"	"Conviction in civil and criminal proceedings without imprisonment"	"ICD-10"	"http://identifiers.org/icd/Z650"	
"urn:miriam:icd:Z65.1"	"Imprisonment and other incarceration"	"ICD-10"	"http://identifiers.org/icd/Z651"	
"urn:miriam:icd:Z65.2"	"Problems related to release from prison"	"ICD-10"	"http://identifiers.org/icd/Z652"	
"urn:miriam:icd:Z65.3"	"Problems related to other legal circumstances"	"ICD-10"	"http://identifiers.org/icd/Z653"	
"urn:miriam:icd:Z65.4"	"Victim of crime and terrorism"	"ICD-10"	"http://identifiers.org/icd/Z654"	
"urn:miriam:icd:Z65.5"	"Exposure to disaster, war and other hostilities"	"ICD-10"	"http://identifiers.org/icd/Z655"	
"urn:miriam:icd:Z65.8"	"Other specified problems related to psychosocial circumstances"	"ICD-10"	"http://identifiers.org/icd/Z658"	
"urn:miriam:icd:Z65.9"	"Problem related to unspecified psychosocial circumstances"	"ICD-10"	"http://identifiers.org/icd/Z659"	
"urn:miriam:icd:Z70"	"Counselling related to sexual attitude, behaviour and orientation"	"ICD-10"	"http://identifiers.org/icd/Z70"	
"urn:miriam:icd:Z70.0"	"Counselling related to sexual attitude"	"ICD-10"	"http://identifiers.org/icd/Z700"	
"urn:miriam:icd:Z70.1"	"Counselling related to patient's sexual behaviour and orientation"	"ICD-10"	"http://identifiers.org/icd/Z701"	
"urn:miriam:icd:Z70.2"	"Counselling related to sexual behaviour and orientation of third party"	"ICD-10"	"http://identifiers.org/icd/Z702"	
"urn:miriam:icd:Z70.3"	"Counselling related to combined concerns regarding sexual attitude, behaviour and orientation"	"ICD-10"	"http://identifiers.org/icd/Z703"	
"urn:miriam:icd:Z70.8"	"Other sex counselling"	"ICD-10"	"http://identifiers.org/icd/Z708"	
"urn:miriam:icd:Z70.9"	"Sex counselling, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z709"	
"urn:miriam:icd:Z71"	"Persons encountering health services for other counselling and medical advice, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z71"	
"urn:miriam:icd:Z71.0"	"Person consulting on behalf of another person"	"ICD-10"	"http://identifiers.org/icd/Z710"	
"urn:miriam:icd:Z71.1"	"Person with feared complaint in whom no diagnosis is made"	"ICD-10"	"http://identifiers.org/icd/Z711"	
"urn:miriam:icd:Z71.2"	"Person consulting for explanation of investigation findings"	"ICD-10"	"http://identifiers.org/icd/Z712"	
"urn:miriam:icd:Z71.3"	"Dietary counselling and surveillance"	"ICD-10"	"http://identifiers.org/icd/Z713"	
"urn:miriam:icd:Z71.4"	"Alcohol abuse counselling and surveillance"	"ICD-10"	"http://identifiers.org/icd/Z714"	
"urn:miriam:icd:Z71.5"	"Drug abuse counselling and surveillance"	"ICD-10"	"http://identifiers.org/icd/Z715"	
"urn:miriam:icd:Z71.6"	"Tobacco abuse counselling"	"ICD-10"	"http://identifiers.org/icd/Z716"	
"urn:miriam:icd:Z71.7"	"Human immunodeficiency virus [HIV] counselling"	"ICD-10"	"http://identifiers.org/icd/Z717"	
"urn:miriam:icd:Z71.8"	"Other specified counselling"	"ICD-10"	"http://identifiers.org/icd/Z718"	
"urn:miriam:icd:Z71.9"	"Counselling, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z719"	
"urn:miriam:icd:Z72"	"Problems related to lifestyle"	"ICD-10"	"http://identifiers.org/icd/Z72"	
"urn:miriam:icd:Z72.0"	"Tobacco use"	"ICD-10"	"http://identifiers.org/icd/Z720"	
"urn:miriam:icd:Z72.1"	"Alcohol use"	"ICD-10"	"http://identifiers.org/icd/Z721"	
"urn:miriam:icd:Z72.2"	"Drug use"	"ICD-10"	"http://identifiers.org/icd/Z722"	
"urn:miriam:icd:Z72.3"	"Lack of physical exercise"	"ICD-10"	"http://identifiers.org/icd/Z723"	
"urn:miriam:icd:Z72.4"	"Inappropriate diet and eating habits"	"ICD-10"	"http://identifiers.org/icd/Z724"	
"urn:miriam:icd:Z72.5"	"High-risk sexual behaviour"	"ICD-10"	"http://identifiers.org/icd/Z725"	
"urn:miriam:icd:Z72.6"	"Gambling and betting"	"ICD-10"	"http://identifiers.org/icd/Z726"	
"urn:miriam:icd:Z72.8"	"Other problems related to lifestyle"	"ICD-10"	"http://identifiers.org/icd/Z728"	
"urn:miriam:icd:Z72.9"	"Problem related to lifestyle, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z729"	
"urn:miriam:icd:Z73"	"Problems related to life-management difficulty"	"ICD-10"	"http://identifiers.org/icd/Z73"	
"urn:miriam:icd:Z73.0"	"Burn-out"	"ICD-10"	"http://identifiers.org/icd/Z730"	
"urn:miriam:icd:Z73.1"	"Accentuation of personality traits"	"ICD-10"	"http://identifiers.org/icd/Z731"	
"urn:miriam:icd:Z73.2"	"Lack of relaxation and leisure"	"ICD-10"	"http://identifiers.org/icd/Z732"	
"urn:miriam:icd:Z73.3"	"Stress, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z733"	
"urn:miriam:icd:Z73.4"	"Inadequate social skills, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z734"	
"urn:miriam:icd:Z73.5"	"Social role conflict, not elsewhere classified"	"ICD-10"	"http://identifiers.org/icd/Z735"	
"urn:miriam:icd:Z73.6"	"Limitation of activities due to disability"	"ICD-10"	"http://identifiers.org/icd/Z736"	
"urn:miriam:icd:Z73.8"	"Other problems related to life-management difficulty"	"ICD-10"	"http://identifiers.org/icd/Z738"	
"urn:miriam:icd:Z73.9"	"Problem related to life-management difficulty, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z739"	
"urn:miriam:icd:Z74"	"Problems related to care-provider dependency"	"ICD-10"	"http://identifiers.org/icd/Z74"	
"urn:miriam:icd:Z74.0"	"Need for assistance due to reduced mobility"	"ICD-10"	"http://identifiers.org/icd/Z740"	
"urn:miriam:icd:Z74.1"	"Need for assistance with personal care"	"ICD-10"	"http://identifiers.org/icd/Z741"	
"urn:miriam:icd:Z74.2"	"Need for assistance at home and no other household member able to render care"	"ICD-10"	"http://identifiers.org/icd/Z742"	
"urn:miriam:icd:Z74.3"	"Need for continuous supervision"	"ICD-10"	"http://identifiers.org/icd/Z743"	
"urn:miriam:icd:Z74.8"	"Other problems related to care-provider dependency"	"ICD-10"	"http://identifiers.org/icd/Z748"	
"urn:miriam:icd:Z74.9"	"Problem related to care-provider dependency, unspecified"	"ICD-10"	"http://identifiers.org/icd/Z749"	
"urn:miriam:icd:Z75"	"Problems related to medical facilities and other health care"	"ICD-10"	"http://identifiers.org/icd/Z75"	
"urn:miriam:icd:Z75.0"	"Medical services not available in home"	"ICD-10"	"http://identifiers.org/icd/Z750"	
"urn:miriam:icd:Z75.1"	"Person awaiting admission to adequate facility elsewhere"	"ICD-10"	"http://identifiers.org/icd/Z751"	
"urn:miriam:icd:Z75.2"	"Other waiting period for investigation and treatment"	"ICD-10"	"http://identifiers.org/icd/Z752"	
"urn:miriam:icd:Z75.3"	"Unavailability and inaccessibility of health-care facilities"	"ICD-10"	"http://identifiers.org/icd/Z753"	
"urn:miriam:icd:Z75.4"	"Unavailability and inaccessibility of other helping agencies"	"ICD-10"	"http://identifiers.org/icd/Z754"	
"urn:miriam:icd:Z75.5"	"Holiday relief care"	"ICD-10"	"http://identifiers.org/icd/Z755"	
"urn:miriam:icd:Z75.8"	"Other problems related to medical facilities and other health care"	"ICD-10"	"http://identifiers.org/icd/Z758"	
"urn:miriam:icd:Z75.9"	"Unspecified problem related to medical facilities and other health care"	"ICD-10"	"http://identifiers.org/icd/Z759"	
"urn:miriam:icd:Z76"	"Persons encountering health services in other circumstances"	"ICD-10"	"http://identifiers.org/icd/Z76"	
"urn:miriam:icd:Z76.0"	"Issue of repeat prescription"	"ICD-10"	"http://identifiers.org/icd/Z760"	
"urn:miriam:icd:Z76.1"	"Health supervision and care of foundling"	"ICD-10"	"http://identifiers.org/icd/Z761"	
"urn:miriam:icd:Z76.2"	"Health supervision and care of other healthy infant and child"	"ICD-10"	"http://identifiers.org/icd/Z762"	
"urn:miriam:icd:Z76.3"	"Healthy person accompanying sick person"	"ICD-10"	"http://identifiers.org/icd/Z763"	
"urn:miriam:icd:Z76.4"	"Other boarder in health-care facility"	"ICD-10"	"http://identifiers.org/icd/Z764"	
